,a,b
1362,10.87,2.16
1363,12.78,0.46
1364,10.39,0.73
1365,10.4,3.78
1366,9.45,0.18
1367,10.35,5.17
1368,6.61,0.62
1369,9.12,0.65
1370,9.21,0.53
1371,9.48,0.21
1372,10.43,3.29
1373,8.79,0.05
1374,8.9,13.38
1375,13.03,0.0
1376,6.42,3.11
1377,12.9,2.92
1378,10.44,2.44
1379,9.05,4.1
1380,8.37,104.9
1381,9.66,1.76
1382,12.67,13.94
1383,8.19,3.14
1384,11.04,12.96
1385,9.87,0.32
1386,8.63,2.58
1387,10.4,0.48
1388,12.09,0.71
1389,12.82,1.7
1390,15.08,9.9
1391,9.95,14.51
1392,12.97,0.8
1393,11.31,102.35
1394,12.86,8.25
1395,11.28,1.18
1396,10.2,0.47
1397,10.25,0.33
1398,11.02,13.66
1399,7.8,2.41
1400,11.07,0.28
1401,7.89,10.59
1402,9.82,0.1
1403,9.22,7.57
1404,9.04,4.69
1405,5.57,4.37
1406,12.81,1.46
1407,6.53,0.09
1408,9.3,2.11
1409,8.62,0.53
1410,11.49,0.17
1411,11.32,0.79
1412,8.4,0.14
1413,8.67,0.48
1414,7.15,0.04
1415,8.23,0.3
1416,10.81,1.25
1417,8.28,0.57
1418,10.96,4.68
1419,9.16,0.02
1420,5.75,0.19
1421,9.53,0.18
1422,12.17,1.9
1423,10.24,0.1
1424,8.38,0.38
1425,11.68,0.25
1426,13.96,273.61
1427,11.38,0.05
1428,9.49,3.89
1429,12.16,0.16
1430,9.39,0.08
1431,8.12,0.27
1432,9.67,4.17
1433,6.52,0.03
1434,5.64,0.01
1435,7.15,0.23
1436,9.09,63.79
1437,6.66,16.94
1438,8.36,0.84
1439,11.09,0.79
1440,9.46,0.2
1441,11.43,0.31
1442,6.91,2.25
1443,9.14,3.24
1444,11.12,12.05
1445,5.6,0.57
1446,10.76,6.21
1447,12.45,0.03
1448,6.41,0.0
1449,9.96,0.08
1450,12.79,0.28
1451,11.13,0.17
1452,9.82,0.13
1453,8.47,0.05
1454,13.3,0.23
1455,9.97,1.52
1456,8.67,1.14
1457,6.01,0.13
1458,13.41,0.29
1459,12.2,6.56
1460,10.16,0.96
1461,11.8,1476.87
1462,10.14,0.72
1463,9.45,0.1
1464,15.29,11.84
1465,7.38,4.16
1466,8.74,1.84
1467,9.85,2.83
1468,8.17,7.96
1469,8.64,0.87
1470,9.86,0.64
1471,9.82,0.14
1472,10.54,4.45
1473,10.85,1.23
1474,8.48,1.97
1475,8.66,4.45
1476,7.87,33.42
1477,5.83,0.03
1478,7.83,2.08
1479,7.06,0.08
1480,10.8,0.87
1481,9.95,2.17
1482,10.75,0.1
1483,11.65,4.88
1484,7.18,1.05
1485,11.4,0.85
1486,8.76,0.4
1487,13.3,12.98
1488,8.86,0.26
1489,10.03,1.82
1490,10.03,0.5
1491,6.94,0.08
1492,11.22,2.35
1493,12.69,0.14
1494,13.21,21.45
1495,11.0,0.02
1496,10.37,9.8
1497,10.74,0.2
1498,9.8,0.22
1499,7.13,1.74
1500,8.95,1.05
1501,8.13,1.98
1502,8.67,6.42
1503,10.46,0.01
1504,9.68,0.52
1505,10.27,0.2
1506,10.19,13.66
1507,10.24,0.0
1508,9.13,0.05
1509,12.16,14.57
1510,11.36,29.75
1511,11.11,2.11
1512,12.07,2.46
1513,9.85,0.88
1514,10.58,0.05
1515,12.54,0.1
1516,11.64,0.36
1517,11.96,0.0
1518,9.73,1.54
1519,9.08,0.39
1520,11.44,6.27
1521,7.16,0.51
1522,7.09,0.55
1523,8.93,0.83
1524,10.83,0.0
1525,8.57,0.33
1526,9.95,0.04
1527,7.88,92.74
1528,9.78,4.74
1529,11.69,0.46
1530,7.85,1.79
1531,7.91,21.06
1532,10.59,0.02
1533,7.02,0.1
1534,13.08,0.32
1535,4.96,10.41
1536,8.61,0.15
1537,12.24,0.8
1538,10.91,0.09
1539,6.86,6.83
1540,10.77,5.89
1541,9.27,0.26
1542,9.17,24.54
1543,9.78,0.08
1544,12.77,0.02
1545,8.35,0.04
1546,15.32,0.05
1547,7.19,0.12
1548,9.76,6.82
1549,13.13,0.87
1550,9.85,3.67
1551,11.77,0.14
1552,8.07,1.56
1553,7.51,8.29
1554,9.3,0.08
1555,8.58,2.49
1556,11.22,0.0
1557,6.98,57.54
1558,12.39,0.49
1559,9.54,3.59
1560,6.93,0.45
1561,4.77,0.29
1562,12.14,48.49
1563,8.21,0.87
1564,11.68,0.57
1565,11.81,0.41
1566,8.37,1.21
1567,10.95,0.82
1568,8.01,0.14
1569,12.08,179.62
1570,8.57,0.82
1571,12.68,2.42
1572,10.91,7.65
1573,9.92,0.08
1574,11.29,1.87
1575,10.2,1.74
1576,7.75,1.21
1577,9.06,1.05
1578,10.71,207.16
1579,8.58,0.41
1580,9.02,100.82
1581,11.88,93.17
1582,8.94,0.09
1583,12.48,82.34
1584,7.18,0.67
1585,10.83,7.43
1586,5.84,0.33
1587,13.88,1.92
1588,7.57,2.01
1589,11.97,0.06
1590,9.82,2.91
1591,9.15,12.47
1592,8.16,0.26
1593,9.77,1.65
1594,7.09,0.94
1595,11.97,0.01
1596,9.46,7.8
1597,5.35,0.42
1598,10.83,3.34
1599,10.67,0.04
1600,8.8,0.72
1601,10.51,1.0
1602,9.46,0.05
1603,5.8,2.01
1604,11.79,0.8
1605,11.29,0.7
1606,10.27,0.09
1607,8.22,2.2
1608,9.58,17.29
1609,9.42,0.69
1610,10.83,0.84
1611,9.99,0.38
1612,8.51,0.35
1613,8.18,0.09
1614,8.03,4.21
1615,9.4,131.29
1616,9.81,6.53
1617,8.35,2.6
1618,8.07,0.14
1619,10.34,6.04
1620,8.58,0.54
1621,9.75,9.53
1622,9.41,1.23
1623,10.94,1.27
1624,11.29,0.52
1625,7.59,1.49
1626,10.32,0.18
1627,11.87,0.35
1628,9.6,0.12
1629,8.79,0.59
1630,7.19,0.21
1631,6.73,0.03
1632,16.32,0.3
1633,9.13,18.94
1634,8.96,0.68
1635,11.2,0.37
1636,7.76,0.08
1637,8.16,0.25
1638,8.58,0.2
1639,11.17,6.37
1640,12.01,0.13
1641,7.24,0.2
1642,10.54,13.07
1643,10.18,12.06
1644,9.92,0.63
1645,11.17,0.17
1646,10.64,10.26
1647,11.51,0.86
1648,7.58,0.01
1649,10.3,0.26
1650,13.13,2.12
1651,11.65,1.98
1652,10.75,0.27
1653,8.01,0.04
1654,10.4,0.07
1655,7.78,13.38
1656,7.8,0.27
1657,13.29,0.02
1658,10.38,0.24
1659,13.87,30.52
1660,15.21,0.08
1661,12.61,6.5
1662,6.33,1.57
1663,7.58,1.71
1664,10.82,0.11
1665,9.96,3.2
1666,8.07,0.08
1667,9.84,0.88
1668,8.74,1.57
1669,8.38,1.43
1670,12.55,0.77
1671,7.02,7.97
1672,9.49,9.74
1673,10.25,0.02
1674,9.87,0.64
1675,10.55,1.74
1676,12.67,5.36
1677,8.51,2.71
1678,9.16,0.83
1679,11.87,0.85
1680,7.18,0.27
1681,10.25,0.3
1682,9.84,7.45
1683,10.42,1.0
1684,13.89,1.26
1685,9.54,0.09
1686,10.71,2.27
1687,4.16,9.3
1688,7.87,119.15
1689,8.8,11.83
1690,9.8,13.28
1691,13.34,24.06
1692,9.34,0.15
1693,9.57,0.13
1694,9.19,21.72
1695,7.36,3.75
1696,10.81,2.07
1697,10.11,3.97
1698,9.56,0.74
1699,10.58,5.04
1700,13.74,1.72
1701,8.83,0.61
1702,6.08,0.35
1703,11.16,4.79
1704,9.35,0.24
1705,7.1,2.08
1706,9.4,1.97
1707,7.9,15.27
1708,12.91,1.08
1709,9.85,3.56
1710,8.45,2.77
1711,8.27,1.37
1712,10.87,1.0
1713,12.0,0.15
1714,9.85,0.15
1715,5.81,0.03
1716,8.38,1.75
1717,10.85,6.47
1718,12.91,0.56
1719,10.74,0.33
1720,9.46,0.15
1721,7.65,0.24
1722,9.5,4.03
1723,9.62,0.7
1724,12.9,0.22
1725,8.94,0.02
1726,9.68,2.01
1727,10.42,0.26
1728,8.71,0.25
1729,11.02,2.84
1730,7.38,14.99
1731,9.59,15.92
1732,6.17,1.3
1733,11.35,3.12
1734,8.78,0.17
1735,10.73,2.76
1736,9.37,0.01
1737,11.11,0.0
1738,11.04,0.36
1739,9.15,26.0
1740,9.47,7.67
1741,12.5,0.06
1742,8.59,0.06
1743,9.01,0.88
1744,14.7,7.64
1745,10.66,1.17
1746,9.44,11.81
1747,8.89,0.0
1748,9.03,0.16
1749,7.65,1.1
1750,8.57,3.47
1751,11.66,1.59
1752,10.69,5.73
1753,7.07,1.91
1754,6.85,5.28
1755,10.51,22.74
1756,7.91,10.32
1757,8.01,0.04
1758,11.03,0.14
1759,12.05,3.71
1760,9.92,14.0
1761,9.03,0.75
1762,10.93,0.73
1763,10.61,1.95
1764,8.86,6.33
1765,12.45,3.25
1766,13.15,0.69
1767,8.41,0.71
1768,8.17,1.14
1769,10.21,0.52
1770,11.76,1.44
1771,10.98,1.35
1772,9.09,22.09
1773,12.21,2.15
1774,8.09,0.42
1775,8.71,2.0
1776,13.49,5.28
1777,6.72,0.09
1778,8.6,0.01
1779,7.84,0.15
1780,7.93,22.62
1781,11.01,10.5
1782,14.31,1.06
1783,5.86,2.06
1784,10.15,4.73
1785,12.29,0.0
1786,8.84,24.57
1787,11.96,0.23
1788,9.58,0.89
1789,12.28,0.03
1790,9.5,11.07
1791,10.39,0.66
1792,14.77,2.18
1793,11.62,6.52
1794,6.81,16.17
1795,9.56,1.18
1796,9.06,36.24
1797,8.09,0.02
1798,5.95,0.43
1799,9.63,0.04
1800,9.68,0.17
1801,12.27,4.72
1802,13.85,0.03
1803,10.3,0.03
1804,10.93,0.45
1805,10.06,0.35
1806,9.93,6.15
1807,10.85,14.87
1808,11.35,0.13
1809,10.31,3.2
1810,9.88,0.3
1811,11.66,0.55
1812,10.61,0.81
1813,9.19,5.92
1814,10.73,3.21
1815,11.1,0.32
1816,11.42,0.58
1817,13.07,1.89
1818,11.01,0.02
1819,8.63,0.47
1820,4.06,1.29
1821,7.95,2.31
1822,9.59,1.84
1823,10.56,3.15
1824,10.59,0.02
1825,10.58,0.16
1826,6.53,307.33
1827,10.14,1.66
1828,10.43,0.09
1829,9.75,33.13
1830,8.12,0.16
1831,12.57,3.31
1832,6.13,0.58
1833,5.7,0.2
1834,11.79,0.06
1835,9.83,0.55
1836,9.95,0.5
1837,12.65,0.31
1838,9.41,0.05
1839,10.79,0.18
1840,11.48,22.57
1841,13.98,1.14
1842,7.24,1.76
1843,10.8,0.03
1844,9.62,54.47
1845,9.41,2.2
1846,11.36,1.31
1847,8.3,3.54
1848,10.15,1.29
1849,12.73,0.49
1850,10.57,0.06
1851,11.13,0.26
1852,10.34,0.09
1853,9.39,15.76
1854,9.53,0.26
1855,9.15,0.05
1856,10.58,3.89
1857,7.09,5.75
1858,9.84,1.12
1859,8.06,0.6
1860,8.69,1.58
1861,12.27,0.53
1862,12.77,1.84
1863,7.17,0.03
1864,9.36,1.68
1865,9.46,0.45
1866,7.34,0.4
1867,11.57,0.33
1868,9.08,0.19
1869,10.11,0.25
1870,9.52,0.01
1871,10.65,11.09
1872,10.31,4.48
1873,11.01,22.15
1874,8.07,0.13
1875,9.67,0.0
1876,10.65,1.69
1877,10.39,0.3
1878,11.55,8.18
1879,6.08,39.53
1880,8.16,6.57
1881,10.88,0.41
1882,8.62,0.71
1883,8.87,0.57
1884,9.58,0.99
1885,8.69,0.13
1886,9.77,0.01
1887,10.5,0.13
1888,9.61,0.3
1889,7.81,0.4
1890,14.85,0.51
1891,5.87,0.12
1892,10.3,0.03
1893,7.92,0.55
1894,11.37,0.41
1895,5.78,6.85
1896,9.96,0.65
1897,7.83,28.31
1898,13.65,13.69
1899,13.0,0.14
1900,7.13,1.15
1901,12.19,99.92
1902,11.88,0.29
1903,10.45,1.72
1904,10.85,135.41
1905,10.01,1.21
1906,11.33,6.4
1907,4.61,2.96
1908,8.57,894.64
1909,11.11,0.74
1910,9.9,6.1
1911,12.83,0.15
1912,6.83,16.37
1913,11.25,0.19
1914,7.91,0.71
1915,11.43,1.66
1916,11.42,0.06
1917,8.65,3.1
1918,9.26,9.16
1919,13.61,0.07
1920,5.79,0.3
1921,12.06,1.7
1922,12.53,0.16
1923,11.42,4.47
1924,7.84,0.1
1925,10.66,6.21
1926,9.68,0.89
1927,10.28,4.67
1928,11.26,1.33
1929,8.21,0.65
1930,11.32,0.0
1931,9.04,192.65
1932,11.69,3.13
1933,7.79,0.61
1934,9.7,0.2
1935,7.15,1.11
1936,8.05,16.13
1937,6.7,2.74
1938,11.49,1.15
1939,12.15,0.33
1940,9.53,0.26
1941,11.59,0.75
1942,10.24,18.21
1943,11.29,0.51
1944,11.12,132.19
1945,10.3,0.49
1946,10.56,79.32
1947,14.71,0.06
1948,12.37,0.19
1949,10.3,0.57
1950,5.38,0.01
1951,10.58,1.77
1952,11.92,0.02
1953,11.75,0.0
1954,13.59,0.05
1955,5.92,0.47
1956,11.33,0.01
1957,9.87,3.0
1958,8.03,1.25
1959,11.15,0.1
1960,10.86,0.08
1961,8.14,0.78
1962,6.29,12.73
1963,10.93,0.04
1964,7.16,5.64
1965,6.3,12.24
1966,7.61,0.01
1967,12.08,0.05
1968,10.87,3.72
1969,9.84,0.49
1970,8.66,3.31
1971,10.74,0.05
1972,11.37,0.96
1973,11.81,86.35
1974,9.62,4.34
1975,10.76,2.19
1976,12.54,0.01
1977,12.21,1.1
1978,13.21,0.13
1979,10.31,0.89
1980,12.25,1.03
1981,7.31,0.65
1982,11.31,2.85
1983,7.02,0.0
1984,11.02,0.59
1985,8.83,3.54
1986,12.72,0.04
1987,6.38,0.09
1988,6.99,0.03
1989,9.3,1.18
1990,9.69,1.39
1991,8.83,0.06
1992,7.56,2.32
1993,11.02,1.87
1994,10.72,18.14
1995,13.32,2.37
1996,10.16,0.14
1997,8.41,0.28
1998,10.2,2.06
1999,12.86,0.18
2000,9.38,0.16
2001,11.07,0.8
2002,10.44,0.12
2003,7.02,9.27
2004,12.2,0.86
2005,13.1,38.76
2006,9.62,2.34
2007,14.53,1.34
2008,8.45,0.69
2009,10.99,1.0
2010,9.19,5.66
2011,11.11,1.93
2012,10.89,0.94
2013,9.21,26.27
2014,6.48,1.28
2015,9.74,0.58
2016,9.46,0.23
2017,6.57,2.76
2018,11.12,3.25
2019,9.98,0.62
2020,13.56,1.12
2021,11.98,0.15
2022,9.49,0.17
2023,12.1,1.57
2024,5.2,1.41
2025,9.88,7.81
2026,11.26,0.04
2027,9.9,9.75
2028,12.01,0.89
2029,9.83,15.59
2030,7.47,32.22
2031,7.48,0.61
2032,13.59,92.49
2033,12.79,20.36
2034,7.63,2.44
2035,13.09,6.44
2036,8.94,0.26
2037,9.05,0.21
2038,11.5,0.45
2039,6.91,0.03
2040,8.96,0.52
2041,8.31,2.89
2042,11.59,0.45
2043,13.76,12.45
2044,7.93,1.02
2045,11.88,4.82
2046,10.75,7.79
2047,7.27,0.22
2048,12.08,0.09
2049,8.33,0.15
2050,8.11,183.53
2051,12.16,0.15
2052,15.14,0.44
2053,11.86,1.85
2054,11.47,0.04
2055,11.42,0.67
2056,6.65,1.15
2057,8.47,4.27
2058,6.42,0.11
2059,10.3,0.78
2060,8.76,4.41
2061,8.85,59.29
2062,9.22,3.33
2063,8.28,2.02
2064,9.49,8.72
2065,10.58,15.63
2066,11.27,0.01
2067,10.47,4.83
2068,6.62,1.97
2069,11.98,1.47
2070,8.45,0.52
2071,12.77,0.19
2072,9.91,4.12
2073,10.39,2.31
2074,10.97,0.14
2075,13.27,8.05
2076,13.22,1.1
2077,7.79,0.01
2078,11.13,5.65
2079,9.71,32.62
2080,10.03,0.02
2081,14.48,1.25
2082,9.45,0.35
2083,6.3,229.42
2084,5.0,0.81
2085,10.58,0.05
2086,9.22,0.68
2087,9.95,1.32
2088,7.63,0.03
2089,9.78,1.0
2090,8.72,0.14
2091,10.41,1.12
2092,5.79,0.33
2093,11.72,29.11
2094,10.1,1.68
2095,13.5,0.22
2096,10.58,3.76
2097,6.69,0.84
2098,13.75,8.86
2099,12.49,0.02
2100,8.14,46.32
2101,7.07,0.21
2102,13.76,0.16
2103,7.64,0.46
2104,12.86,1.52
2105,11.59,0.08
2106,12.73,0.19
2107,11.81,0.68
2108,9.99,8.52
2109,9.67,0.38
2110,7.6,6.44
2111,9.05,2.14
2112,8.13,0.77
2113,10.31,0.21
2114,13.1,0.8
2115,11.75,1.11
2116,8.44,13.63
2117,11.03,0.51
2118,10.47,0.46
2119,11.37,5.28
2120,10.58,0.07
2121,8.97,3.81
2122,10.6,0.59
2123,8.93,2.93
2124,7.43,3.19
2125,9.28,2.95
2126,11.99,3.46
2127,9.46,0.33
2128,9.49,3.35
2129,8.32,2.57
2130,9.77,4.29
2131,9.72,2.29
2132,10.22,18.39
2133,8.05,0.35
2134,14.48,0.13
2135,10.83,13.08
2136,7.56,20.54
2137,5.16,1.24
2138,8.57,0.08
2139,14.45,0.55
2140,14.02,1.78
2141,7.18,0.06
2142,8.23,0.07
2143,10.2,0.35
2144,6.51,0.79
2145,11.12,1.89
2146,9.84,6.63
2147,6.42,0.49
2148,5.84,0.78
2149,10.76,4.54
2150,12.9,2.88
2151,7.72,1.39
2152,8.38,0.01
2153,8.57,41.99
2154,9.47,0.04
2155,6.55,0.09
2156,6.31,36.07
2157,7.27,0.1
2158,13.17,0.55
2159,11.42,3.57
2160,10.86,2.2
2161,14.04,0.24
2162,8.05,18.11
2163,7.74,0.28
2164,11.85,1.59
2165,6.57,1.28
2166,11.52,0.11
2167,9.87,3.06
2168,10.21,58.46
2169,14.92,18.59
2170,8.97,0.33
2171,10.43,3.53
2172,7.11,0.39
2173,9.84,28.52
2174,9.86,13.81
2175,11.81,0.03
2176,10.72,0.01
2177,11.78,2.34
2178,8.6,0.36
2179,10.43,0.6
2180,6.41,0.78
2181,12.16,0.79
2182,13.14,4.7
2183,10.3,169.42
2184,10.54,0.2
2185,10.02,1.91
2186,6.9,0.35
2187,10.78,0.23
2188,12.63,2.79
2189,8.28,0.02
2190,12.29,21.21
2191,10.72,1.35
2192,12.25,2.42
2193,9.73,0.26
2194,9.35,0.07
2195,9.88,12.12
2196,11.49,1.5
2197,9.89,2.87
2198,10.93,11.03
2199,9.0,1.1
2200,13.01,1.08
2201,10.79,0.84
2202,6.66,0.03
2203,10.06,4.94
2204,13.82,7.17
2205,8.64,0.26
2206,8.6,0.27
2207,8.83,0.73
2208,11.81,1.1
2209,7.47,0.02
2210,10.2,0.63
2211,10.4,2.01
2212,10.58,0.41
2213,9.13,0.05
2214,10.47,0.45
2215,11.43,1.31
2216,9.74,0.06
2217,8.66,0.0
2218,10.06,2.79
2219,10.53,0.77
2220,7.49,0.94
2221,10.45,0.53
2222,9.38,1.31
2223,6.97,0.56
2224,10.88,214.7
2225,8.86,1.22
2226,10.61,3.36
2227,10.08,0.3
2228,11.35,0.17
2229,10.48,0.07
2230,7.9,5.5
2231,10.55,0.77
2232,11.77,0.06
2233,8.26,1.51
2234,10.26,2.44
2235,10.22,0.55
2236,10.0,37.07
2237,9.75,5.21
2238,8.01,2.5
2239,8.7,0.02
2240,10.73,1.67
2241,10.36,1.3
2242,8.8,0.21
2243,10.35,0.19
2244,10.85,0.74
2245,8.28,25.94
2246,10.01,2.64
2247,11.56,0.04
2248,8.61,0.15
2249,11.93,4.51
2250,6.87,0.27
2251,10.71,5.42
2252,8.81,2.69
2253,13.26,0.11
2254,11.43,0.02
2255,11.44,1.83
2256,11.24,0.09
2257,10.75,0.76
2258,9.56,17.73
2259,6.84,0.91
2260,9.0,0.05
2261,12.11,6.96
2262,10.98,0.06
2263,9.9,2.79
2264,10.97,2.01
2265,10.41,0.72
2266,7.7,0.04
2267,9.1,1.14
2268,12.57,1.03
2269,8.16,0.52
2270,12.76,222.18
2271,9.6,0.6
2272,11.63,0.18
2273,13.29,0.46
2274,12.68,0.29
2275,10.09,0.28
2276,12.1,0.31
2277,10.03,0.08
2278,12.16,0.12
2279,10.3,4.02
2280,9.91,3.51
2281,14.84,6.29
2282,8.4,2.99
2283,10.13,1.04
2284,11.24,1.1
2285,9.69,0.52
2286,9.84,0.01
2287,10.35,0.47
2288,7.26,0.15
2289,8.2,4.5
2290,9.85,3.29
2291,10.1,0.36
2292,7.23,2.17
2293,13.25,1.15
2294,6.48,20.75
2295,9.36,0.05
2296,11.17,0.07
2297,10.07,0.2
2298,8.77,2.41
2299,11.95,8.27
2300,8.42,0.15
2301,12.64,0.12
2302,8.72,1.05
2303,10.15,1.08
2304,10.85,0.35
2305,8.63,1.48
2306,8.94,0.29
2307,9.3,0.17
2308,10.07,13.6
2309,9.25,0.35
2310,10.41,2.66
2311,11.3,1.74
2312,7.16,0.1
2313,6.26,2.44
2314,12.92,2.54
2315,9.99,1.8
2316,9.08,0.23
2317,12.8,19.21
2318,10.55,1.43
2319,9.76,25.75
2320,10.67,0.34
2321,12.84,0.03
2322,10.17,0.45
2323,8.69,7.8
2324,8.84,1.94
2325,10.96,12.71
2326,6.85,4.38
2327,12.39,0.24
2328,6.9,5.36
2329,10.5,0.53
2330,11.88,1.54
2331,11.73,43.93
2332,9.35,7.79
2333,8.63,4.19
2334,9.52,0.1
2335,12.01,0.92
2336,8.33,0.34
2337,12.55,0.01
2338,8.15,11.02
2339,8.95,0.13
2340,9.68,185.33
2341,8.53,0.01
2342,10.64,2.36
2343,8.54,0.58
2344,13.62,0.77
2345,11.73,2.66
2346,8.71,0.36
2347,10.95,2.28
2348,9.42,0.64
2349,10.45,0.8
2350,11.93,2.97
2351,10.84,24.03
2352,9.0,27.89
2353,8.79,0.31
2354,11.1,1.63
2355,10.97,4.16
2356,11.11,3.31
2357,13.7,2.79
2358,8.68,0.12
2359,10.58,0.51
2360,9.99,0.41
2361,7.46,1.34
2362,11.1,2.97
2363,8.53,0.08
2364,6.41,13.19
2365,12.34,2.04
2366,9.57,0.11
2367,8.9,0.17
2368,8.92,0.29
2369,10.6,5.37
2370,11.32,0.32
2371,11.28,0.29
2372,9.95,0.54
2373,9.17,0.48
2374,11.25,5.02
2375,11.09,2.06
2376,9.16,0.24
2377,9.73,1.61
2378,10.07,0.0
2379,11.65,0.64
2380,13.66,0.46
2381,11.29,0.03
2382,10.47,0.02
2383,10.04,1.78
2384,8.17,0.28
2385,10.51,2.92
2386,7.75,1.11
2387,10.79,3.93
2388,7.12,1.57
2389,9.26,0.13
2390,8.13,0.41
2391,11.82,474.7
2392,6.98,0.18
2393,8.95,3.16
2394,11.4,0.34
2395,6.72,3.53
2396,11.13,1.54
2397,12.46,0.44
2398,8.78,20.3
2399,10.13,1.1
2400,7.8,0.01
2401,9.43,7.22
2402,7.35,2.45
2403,11.04,9.89
2404,10.92,0.22
2405,11.96,0.15
2406,11.04,0.02
2407,11.56,9.19
2408,9.12,18.54
2409,13.3,2.35
2410,7.67,86.16
2411,10.89,0.92
2412,8.93,0.74
2413,9.09,0.2
2414,10.16,53.82
2415,6.61,4.5
2416,9.11,0.3
2417,7.6,5.35
2418,10.76,0.04
2419,9.04,5.17
2420,10.84,0.07
2421,11.11,1.66
2422,12.06,1.29
2423,10.65,0.02
2424,7.15,0.21
2425,9.52,2.59
2426,12.23,0.01
2427,9.03,0.28
2428,12.99,2.51
2429,14.13,50.88
2430,10.51,1.51
2431,9.47,4.69
2432,14.51,151.58
2433,9.52,2.54
2434,13.47,0.84
2435,10.39,0.38
2436,9.69,0.68
2437,15.03,1.73
2438,11.74,8.95
2439,10.25,2.2
2440,8.79,2.26
2441,12.88,0.15
2442,9.64,1.22
2443,9.46,3.73
2444,10.36,0.47
2445,13.11,0.6
2446,11.29,1.58
2447,13.59,0.07
2448,10.36,0.74
2449,12.63,22.13
2450,9.6,0.61
2451,9.83,0.34
2452,13.16,0.46
2453,13.11,2.52
2454,8.84,4.72
2455,11.67,11.08
2456,12.04,0.92
2457,6.89,9.35
2458,10.09,0.24
2459,9.74,7.32
2460,10.89,11.77
2461,8.41,0.39
2462,6.4,5.64
2463,9.58,13.11
2464,6.7,4.9
2465,7.07,2.55
2466,10.78,5.02
2467,12.79,0.17
2468,9.9,1.16
2469,12.02,0.17
2470,10.64,0.82
2471,9.64,0.37
2472,10.92,5.42
2473,9.39,14.3
2474,10.89,19.44
2475,12.94,4.87
2476,11.82,1.66
2477,11.14,19.02
2478,8.69,1.1
2479,12.0,0.53
2480,7.55,0.66
2481,11.24,0.77
2482,12.45,1.02
2483,5.39,119.84
2484,11.3,1.06
2485,11.32,0.11
2486,11.59,15.69
2487,8.52,1.27
2488,13.88,0.13
2489,12.62,0.43
2490,12.78,3.36
2491,10.03,0.75
2492,10.64,0.05
2493,8.99,0.78
2494,7.22,1.49
2495,8.27,0.2
2496,13.41,18.77
2497,11.47,1.64
2498,9.46,2.25
2499,7.22,48.19
2500,10.98,1.87
2501,13.59,4.45
2502,9.35,0.75
2503,11.12,0.59
2504,10.87,7.85
2505,14.72,0.99
2506,9.82,0.11
2507,10.94,1.7
2508,9.6,0.04
2509,10.4,0.43
2510,11.35,1.32
2511,13.43,0.18
2512,10.78,0.05
2513,12.35,1.16
2514,8.13,0.03
2515,11.33,0.27
2516,12.99,1.17
2517,4.78,0.41
2518,6.81,3.99
2519,10.35,1.96
2520,8.72,13.46
2521,13.02,0.35
2522,10.28,0.59
2523,12.86,18.75
2524,13.15,4.18
2525,12.55,0.07
2526,12.39,0.43
2527,13.03,0.28
2528,5.09,2.57
2529,11.53,0.45
2530,7.61,0.33
2531,11.45,2.95
2532,6.86,6.42
2533,9.99,0.03
2534,13.18,0.83
2535,12.77,21.45
2536,8.48,1.73
2537,9.84,0.34
2538,9.6,6.42
2539,6.45,0.09
2540,12.7,0.68
2541,7.78,4.56
2542,5.98,128.15
2543,9.12,39.41
2544,8.53,69.9
2545,8.9,0.2
2546,9.73,0.07
2547,7.05,4.64
2548,9.69,0.07
2549,10.14,0.21
2550,12.68,1.25
2551,10.88,1.23
2552,8.51,9.82
2553,11.23,0.02
2554,11.37,0.41
2555,9.94,14.66
2556,3.59,0.16
2557,8.73,3.66
2558,6.37,0.13
2559,11.17,7.73
2560,6.14,4.24
2561,8.78,8.21
2562,10.14,0.72
2563,8.98,2.05
2564,10.17,0.08
2565,10.83,0.57
2566,13.62,25.08
2567,9.39,14.77
2568,6.78,44.31
2569,13.08,107.65
2570,8.32,0.92
2571,7.8,1.01
2572,10.96,0.06
2573,9.79,0.25
2574,10.03,6.23
2575,6.59,0.08
2576,9.11,1.92
2577,11.53,0.05
2578,11.0,9.59
2579,8.37,0.23
2580,7.78,0.16
2581,9.28,2.97
2582,11.62,3.17
2583,10.73,1.4
2584,12.04,10.06
2585,11.19,0.79
2586,11.75,12.21
2587,9.74,14.81
2588,10.81,0.11
2589,13.94,6.53
2590,7.54,3.32
2591,9.38,5.24
2592,9.54,1.85
2593,8.44,0.8
2594,8.67,0.07
2595,7.76,1.38
2596,10.9,0.2
2597,11.51,0.11
2598,8.83,3.23
2599,6.56,0.57
2600,10.45,1.76
2601,8.93,0.94
2602,9.83,3.07
2603,7.75,2.08
2604,11.21,0.54
2605,9.8,0.14
2606,9.33,20.36
2607,11.82,0.03
2608,9.83,0.26
2609,8.07,34.68
2610,7.09,1.31
2611,9.09,0.02
2612,10.43,0.06
2613,8.93,29.42
2614,8.81,6.07
2615,7.83,0.18
2616,10.48,0.75
2617,12.42,1.89
2618,9.18,0.24
2619,12.29,1.8
2620,10.27,3.89
2621,9.95,0.33
2622,12.04,0.35
2623,10.17,0.31
2624,6.33,1.67
2625,14.96,0.06
2626,8.58,6.29
2627,10.87,3.51
2628,10.26,4.48
2629,12.21,0.71
2630,10.74,0.1
2631,8.98,13.29
2632,9.39,0.07
2633,9.41,1.05
