,a,b
1362,2.55,2.16
1363,19.99,0.46
1364,1.51,0.73
1365,1.54,3.78
1366,0.55,0.18
1367,1.46,5.17
1368,0.03,0.62
1369,0.39,0.65
1370,0.43,0.53
1371,0.57,0.21
1372,1.58,3.29
1373,0.27,0.05
1374,0.31,13.38
1375,25.99,0.0
1376,0.02,3.11
1377,22.61,2.92
1378,1.6,2.44
1379,0.36,4.1
1380,0.17,104.9
1381,0.69,1.76
1382,17.79,13.94
1383,0.14,3.14
1384,3.05,12.96
1385,0.87,0.32
1386,0.23,2.58
1387,1.53,0.48
1388,9.5,0.71
1389,20.7,1.7
1390,237.48,9.9
1391,0.95,14.51
1392,24.43,0.8
1393,4.08,102.35
1394,21.62,8.25
1395,3.96,1.18
1396,1.23,0.47
1397,1.31,0.33
1398,3.0,13.66
1399,0.09,2.41
1400,3.16,0.28
1401,0.1,10.59
1402,0.82,0.1
1403,0.43,7.57
1404,0.36,4.69
1405,0.01,4.37
1406,20.55,1.46
1407,0.02,0.09
1408,0.47,2.11
1409,0.23,0.53
1410,4.96,0.17
1411,4.14,0.79
1412,0.18,0.14
1413,0.24,0.48
1414,0.05,0.04
1415,0.15,0.3
1416,2.39,1.25
1417,0.16,0.57
1418,2.81,4.68
1419,0.41,0.02
1420,0.01,0.19
1421,0.6,0.18
1422,10.36,1.9
1423,1.3,0.1
1424,0.17,0.38
1425,6.11,0.25
1426,70.86,273.61
1427,4.43,0.05
1428,0.58,3.89
1429,10.2,0.16
1430,0.52,0.08
1431,0.13,0.27
1432,0.7,4.17
1433,0.02,0.03
1434,0.01,0.01
1435,0.05,0.23
1436,0.38,63.79
1437,0.03,16.94
1438,0.17,0.84
1439,3.24,0.79
1440,0.56,0.2
1441,4.65,0.31
1442,0.04,2.25
1443,0.4,3.24
1444,3.35,12.05
1445,0.01,0.57
1446,2.26,6.21
1447,14.03,0.03
1448,0.02,0.0
1449,0.96,0.08
1450,20.09,0.28
1451,3.37,0.17
1452,0.82,0.13
1453,0.19,0.05
1454,34.75,0.23
1455,0.97,1.52
1456,0.24,1.14
1457,0.01,0.13
1458,39.3,0.29
1459,10.68,6.56
1460,1.19,0.96
1461,6.97,1476.87
1462,1.16,0.72
1463,0.55,0.1
1464,296.34,11.84
1465,0.06,4.16
1466,0.26,1.84
1467,0.85,2.83
1468,0.14,7.96
1469,0.23,0.87
1470,0.86,0.64
1471,0.82,0.14
1472,1.78,4.45
1473,2.5,1.23
1474,0.2,1.97
1475,0.24,4.45
1476,0.1,33.42
1477,0.01,0.03
1478,0.1,2.08
1479,0.04,0.08
1480,2.37,0.87
1481,0.95,2.17
1482,2.24,0.1
1483,5.93,4.88
1484,0.05,1.05
1485,4.51,0.85
1486,0.26,0.4
1487,34.94,12.98
1488,0.29,0.26
1489,1.03,1.82
1490,1.04,0.5
1491,0.04,0.08
1492,3.71,2.35
1493,18.0,0.14
1494,31.68,21.45
1495,2.93,0.02
1496,1.49,9.8
1497,2.23,0.2
1498,0.81,0.22
1499,0.05,1.74
1500,0.32,1.05
1501,0.13,1.98
1502,0.24,6.42
1503,1.64,0.01
1504,0.71,0.52
1505,1.34,0.2
1506,1.22,13.66
1507,1.3,0.0
1508,0.39,0.05
1509,10.2,14.57
1510,4.33,29.75
1511,3.29,2.11
1512,9.3,2.46
1513,0.85,0.88
1514,1.86,0.05
1515,15.44,0.1
1516,5.85,0.36
1517,8.28,0.0
1518,0.75,1.54
1519,0.37,0.39
1520,4.73,6.27
1521,0.05,0.51
1522,0.04,0.55
1523,0.32,0.83
1524,2.44,0.0
1525,0.21,0.33
1526,0.95,0.04
1527,0.1,92.74
1528,0.79,4.74
1529,6.19,0.46
1530,0.1,1.79
1531,0.11,21.06
1532,1.88,0.02
1533,0.04,0.1
1534,27.48,0.32
1535,0.0,10.41
1536,0.22,0.15
1537,11.13,0.8
1538,2.66,0.09
1539,0.03,6.83
1540,2.29,5.89
1541,0.45,0.26
1542,0.41,24.54
1543,0.79,0.08
1544,19.68,0.02
1545,0.17,0.04
1546,305.61,0.05
1547,0.05,0.12
1548,0.78,6.82
1549,29.08,0.87
1550,0.85,3.67
1551,6.69,0.14
1552,0.13,1.56
1553,0.07,8.29
1554,0.47,0.08
1555,0.22,2.49
1556,3.71,0.0
1557,0.04,57.54
1558,13.15,0.49
1559,0.61,3.59
1560,0.04,0.45
1561,0.0,0.29
1562,9.99,48.49
1563,0.15,0.87
1564,6.12,0.57
1565,7.04,0.41
1566,0.17,1.21
1567,2.77,0.82
1568,0.12,0.14
1569,9.42,179.62
1570,0.21,0.82
1571,17.82,2.42
1572,2.65,7.65
1573,0.92,0.08
1574,4.02,1.87
1575,1.24,1.74
1576,0.09,1.21
1577,0.36,1.05
1578,2.16,207.16
1579,0.22,0.41
1580,0.35,100.82
1581,7.6,93.17
1582,0.32,0.09
1583,14.47,82.34
1584,0.05,0.67
1585,2.43,7.43
1586,0.01,0.33
1587,65.27,1.92
1588,0.07,2.01
1589,8.31,0.06
1590,0.82,2.91
1591,0.4,12.47
1592,0.14,0.26
1593,0.78,1.65
1594,0.04,0.94
1595,8.32,0.01
1596,0.56,7.8
1597,0.01,0.42
1598,2.45,3.34
1599,2.06,0.04
1600,0.27,0.72
1601,1.73,1.0
1602,0.56,0.05
1603,0.01,2.01
1604,6.9,0.8
1605,4.02,0.7
1606,1.34,0.09
1607,0.15,2.2
1608,0.63,17.29
1609,0.53,0.69
1610,2.43,0.84
1611,0.99,0.38
1612,0.2,0.35
1613,0.14,0.09
1614,0.12,4.21
1615,0.52,131.29
1616,0.81,6.53
1617,0.17,2.6
1618,0.12,0.14
1619,1.44,6.04
1620,0.22,0.54
1621,0.77,9.53
1622,0.53,1.23
1623,2.76,1.27
1624,4.01,0.52
1625,0.07,1.49
1626,1.4,0.18
1627,7.48,0.35
1628,0.65,0.12
1629,0.27,0.59
1630,0.05,0.21
1631,0.03,0.03
1632,899.97,0.3
1633,0.39,18.94
1634,0.33,0.68
1635,3.63,0.37
1636,0.09,0.08
1637,0.14,0.25
1638,0.22,0.2
1639,3.52,6.37
1640,8.72,0.13
1641,0.05,0.2
1642,1.79,13.07
1643,1.22,12.06
1644,0.92,0.63
1645,3.51,0.17
1646,1.98,10.26
1647,5.05,0.86
1648,0.07,0.01
1649,1.38,0.26
1650,28.89,2.12
1651,5.89,1.98
1652,2.24,0.27
1653,0.12,0.04
1654,1.54,0.07
1655,0.09,13.38
1656,0.09,0.27
1657,34.62,0.02
1658,1.5,0.24
1659,64.54,30.52
1660,271.61,0.08
1661,16.58,6.5
1662,0.02,1.57
1663,0.07,1.71
1664,2.4,0.11
1665,0.96,3.2
1666,0.12,0.08
1667,0.84,0.88
1668,0.26,1.57
1669,0.18,1.43
1670,15.47,0.77
1671,0.04,7.97
1672,0.58,9.74
1673,1.31,0.02
1674,0.87,0.64
1675,1.8,1.74
1676,17.69,5.36
1677,0.2,2.71
1678,0.4,0.83
1679,7.44,0.85
1680,0.05,0.27
1681,1.31,0.3
1682,0.84,7.45
1683,1.57,1.0
1684,65.86,1.26
1685,0.61,0.09
1686,2.16,2.27
1687,0.0,9.3
1688,0.1,119.15
1689,0.28,11.83
1690,0.81,13.28
1691,36.54,24.06
1692,0.49,0.15
1693,0.63,0.13
1694,0.42,21.72
1695,0.06,3.75
1696,2.4,2.07
1697,1.13,3.97
1698,0.62,0.74
1699,1.86,5.04
1700,56.14,1.72
1701,0.28,0.61
1702,0.01,0.35
1703,3.48,4.79
1704,0.5,0.24
1705,0.04,2.08
1706,0.53,1.97
1707,0.1,15.27
1708,22.91,1.08
1709,0.85,3.56
1710,0.19,2.77
1711,0.16,1.37
1712,2.55,1.0
1713,8.61,0.15
1714,0.85,0.15
1715,0.01,0.03
1716,0.18,1.75
1717,2.5,6.47
1718,23.01,0.56
1719,2.22,0.33
1720,0.56,0.15
1721,0.08,0.24
1722,0.58,4.03
1723,0.66,0.7
1724,22.7,0.22
1725,0.32,0.02
1726,0.71,2.01
1727,1.56,0.26
1728,0.25,0.25
1729,3.01,2.84
1730,0.06,14.99
1731,0.64,15.92
1732,0.02,1.3
1733,4.26,3.12
1734,0.27,0.17
1735,2.2,2.76
1736,0.51,0.01
1737,3.29,0.0
1738,3.06,0.36
1739,0.4,26.0
1740,0.57,7.67
1741,14.75,0.06
1742,0.22,0.06
1743,0.35,0.88
1744,156.42,7.64
1745,2.03,1.17
1746,0.55,11.81
1747,0.3,0.0
1748,0.35,0.16
1749,0.08,1.1
1750,0.21,3.47
1751,5.94,1.59
1752,2.1,5.73
1753,0.04,1.91
1754,0.03,5.28
1755,1.73,22.74
1756,0.11,10.32
1757,0.12,0.04
1758,3.03,0.14
1759,9.11,3.71
1760,0.92,14.0
1761,0.35,0.75
1762,2.72,0.73
1763,1.93,1.95
1764,0.29,6.33
1765,13.93,3.25
1766,29.51,0.69
1767,0.18,0.71
1768,0.14,1.14
1769,1.25,0.52
1770,6.62,1.44
1771,2.87,1.35
1772,0.37,22.09
1773,10.81,2.15
1774,0.13,0.42
1775,0.25,2.0
1776,42.96,5.28
1777,0.03,0.09
1778,0.22,0.01
1779,0.1,0.15
1780,0.11,22.62
1781,2.98,10.5
1782,103.45,1.06
1783,0.01,2.06
1784,1.17,4.73
1785,11.71,0.0
1786,0.29,24.57
1787,8.28,0.23
1788,0.63,0.89
1789,11.62,0.03
1790,0.58,11.07
1791,1.52,0.66
1792,170.19,2.18
1793,5.71,6.52
1794,0.03,16.17
1795,0.62,1.18
1796,0.36,36.24
1797,0.13,0.02
1798,0.01,0.43
1799,0.67,0.04
1800,0.71,0.17
1801,11.46,4.72
1802,62.92,0.03
1803,1.38,0.03
1804,2.73,0.45
1805,1.07,0.35
1806,0.93,6.15
1807,2.5,14.87
1808,4.28,0.13
1809,1.39,3.2
1810,0.88,0.3
1811,5.98,0.55
1812,1.93,0.81
1813,0.42,5.92
1814,2.19,3.21
1815,3.28,0.32
1816,4.62,0.58
1817,27.09,1.89
1818,2.96,0.02
1819,0.23,0.47
1820,0.0,1.29
1821,0.11,2.31
1822,0.64,1.84
1823,1.83,3.15
1824,1.89,0.02
1825,1.87,0.16
1826,0.02,307.33
1827,1.16,1.66
1828,1.58,0.09
1829,0.76,33.13
1830,0.13,0.16
1831,15.83,3.31
1832,0.02,0.58
1833,0.01,0.2
1834,6.86,0.06
1835,0.83,0.55
1836,0.95,0.5
1837,17.23,0.31
1838,0.53,0.05
1839,2.34,0.18
1840,4.94,22.57
1841,72.39,1.14
1842,0.05,1.76
1843,2.37,0.03
1844,0.67,54.47
1845,0.53,2.2
1846,4.3,1.31
1847,0.16,3.54
1848,1.18,1.29
1849,18.91,0.49
1850,1.84,0.06
1851,3.36,0.26
1852,1.44,0.09
1853,0.52,15.76
1854,0.6,0.26
1855,0.4,0.05
1856,1.86,3.89
1857,0.04,5.75
1858,0.84,1.12
1859,0.12,0.6
1860,0.24,1.58
1861,11.52,0.53
1862,19.66,1.84
1863,0.05,0.03
1864,0.5,1.68
1865,0.56,0.45
1866,0.06,0.4
1867,5.4,0.33
1868,0.37,0.19
1869,1.12,0.25
1870,0.6,0.01
1871,2.02,11.09
1872,1.39,4.48
1873,2.96,22.15
1874,0.12,0.13
1875,0.7,0.0
1876,2.0,1.69
1877,1.53,0.3
1878,5.3,8.18
1879,0.01,39.53
1880,0.14,6.57
1881,2.59,0.41
1882,0.23,0.71
1883,0.3,0.57
1884,0.64,0.99
1885,0.24,0.13
1886,0.78,0.01
1887,1.71,0.13
1888,0.66,0.3
1889,0.1,0.4
1890,184.26,0.51
1891,0.01,0.12
1892,1.38,0.03
1893,0.11,0.55
1894,4.38,0.41
1895,0.01,6.85
1896,0.96,0.65
1897,0.1,28.31
1898,51.05,13.69
1899,25.19,0.14
1900,0.05,1.15
1901,10.61,99.92
1902,7.54,0.29
1903,1.63,1.72
1904,2.49,135.41
1905,1.02,1.21
1906,4.19,6.4
1907,0.0,2.96
1908,0.22,894.64
1909,3.3,0.74
1910,0.9,6.1
1911,20.99,0.15
1912,0.03,16.37
1913,3.82,0.19
1914,0.11,0.71
1915,4.64,1.66
1916,4.59,0.06
1917,0.23,3.1
1918,0.45,9.16
1919,48.89,0.07
1920,0.01,0.3
1921,9.14,1.7
1922,15.2,0.16
1923,4.61,4.47
1924,0.1,0.1
1925,2.03,6.21
1926,0.71,0.89
1927,1.35,4.67
1928,3.89,1.33
1929,0.15,0.65
1930,4.13,0.0
1931,0.36,192.65
1932,6.19,3.13
1933,0.09,0.61
1934,0.73,0.2
1935,0.05,1.11
1936,0.12,16.13
1937,0.03,2.74
1938,4.99,1.15
1939,10.06,0.33
1940,0.6,0.26
1941,5.56,0.75
1942,1.29,18.21
1943,3.99,0.51
1944,3.34,132.19
1945,1.38,0.49
1946,1.83,79.32
1947,159.19,0.06
1948,12.85,0.19
1949,1.38,0.57
1950,0.01,0.01
1951,1.87,1.77
1952,7.93,0.02
1953,6.57,0.0
1954,47.55,0.05
1955,0.01,0.47
1956,4.18,0.01
1957,0.87,3.0
1958,0.12,1.25
1959,3.46,0.1
1960,2.54,0.08
1961,0.13,0.78
1962,0.02,12.73
1963,2.71,0.04
1964,0.05,5.64
1965,0.02,12.24
1966,0.08,0.01
1967,9.41,0.05
1968,2.54,3.72
1969,0.84,0.49
1970,0.24,3.31
1971,2.21,0.05
1972,4.35,0.96
1973,7.03,86.35
1974,0.66,4.34
1975,2.27,2.19
1976,15.41,0.01
1977,10.73,1.1
1978,31.52,0.13
1979,1.39,0.89
1980,11.21,1.03
1981,0.06,0.65
1982,4.09,2.85
1983,0.04,0.0
1984,2.99,0.59
1985,0.28,3.54
1986,18.65,0.04
1987,0.02,0.09
1988,0.04,0.03
1989,0.47,1.18
1990,0.71,1.39
1991,0.28,0.06
1992,0.07,2.32
1993,3.01,1.87
1994,2.16,18.14
1995,35.74,2.37
1996,1.19,0.14
1997,0.18,0.28
1998,1.23,2.06
1999,21.64,0.18
2000,0.51,0.16
2001,3.15,0.8
2002,1.61,0.12
2003,0.04,9.27
2004,10.66,0.86
2005,28.12,38.76
2006,0.66,2.34
2007,130.86,1.34
2008,0.19,0.69
2009,2.91,1.0
2010,0.42,5.66
2011,3.3,1.93
2012,2.6,0.94
2013,0.43,26.27
2014,0.02,1.28
2015,0.75,0.58
2016,0.56,0.23
2017,0.03,2.76
2018,3.34,3.25
2019,0.98,0.62
2020,46.26,1.12
2021,8.45,0.15
2022,0.58,0.17
2023,9.62,1.57
2024,0.01,1.41
2025,0.88,7.81
2026,3.89,0.04
2027,0.9,9.75
2028,8.72,0.89
2029,0.83,15.59
2030,0.07,32.22
2031,0.07,0.61
2032,47.41,92.49
2033,20.09,20.36
2034,0.08,2.44
2035,27.68,6.44
2036,0.32,0.26
2037,0.36,0.21
2038,5.0,0.45
2039,0.04,0.03
2040,0.33,0.52
2041,0.16,2.89
2042,5.51,0.45
2043,57.17,12.45
2044,0.11,1.02
2045,7.59,4.82
2046,2.25,7.79
2047,0.05,0.22
2048,9.4,0.09
2049,0.17,0.15
2050,0.13,183.53
2051,10.26,0.15
2052,252.68,0.44
2053,7.42,1.85
2054,4.87,0.04
2055,4.59,0.67
2056,0.03,1.15
2057,0.19,4.27
2058,0.02,0.11
2059,1.38,0.78
2060,0.26,4.41
2061,0.29,59.29
2062,0.43,3.33
2063,0.16,2.02
2064,0.58,8.72
2065,1.86,15.63
2066,3.91,0.01
2067,1.65,4.83
2068,0.03,1.97
2069,8.44,1.47
2070,0.19,0.52
2071,19.73,0.19
2072,0.9,4.12
2073,1.52,2.31
2074,2.82,0.14
2075,33.72,8.05
2076,32.14,1.1
2077,0.09,0.01
2078,3.38,5.65
2079,0.73,32.62
2080,1.03,0.02
2081,124.06,1.25
2082,0.55,0.35
2083,0.02,229.42
2084,0.0,0.81
2085,1.87,0.05
2086,0.43,0.68
2087,0.95,1.32
2088,0.08,0.03
2089,0.79,1.0
2090,0.25,0.14
2091,1.55,1.12
2092,0.01,0.33
2093,6.34,29.11
2094,1.12,1.68
2095,43.12,0.22
2096,1.86,3.76
2097,0.03,0.84
2098,56.5,8.86
2099,14.56,0.02
2100,0.14,46.32
2101,0.04,0.21
2102,57.03,0.16
2103,0.08,0.46
2104,21.78,1.52
2105,5.54,0.08
2106,18.84,0.19
2107,6.98,0.68
2108,0.99,8.52
2109,0.7,0.38
2110,0.08,6.44
2111,0.36,2.14
2112,0.13,0.77
2113,1.4,0.21
2114,28.12,0.8
2115,6.57,1.11
2116,0.19,13.63
2117,3.02,0.51
2118,1.65,0.46
2119,4.38,5.28
2120,1.87,0.07
2121,0.33,3.81
2122,1.9,0.59
2123,0.32,2.93
2124,0.06,3.19
2125,0.46,2.95
2126,8.53,3.46
2127,0.56,0.33
2128,0.58,3.35
2129,0.16,2.57
2130,0.78,4.29
2131,0.74,2.29
2132,1.27,18.39
2133,0.12,0.35
2134,123.48,0.13
2135,2.45,13.08
2136,0.07,20.54
2137,0.01,1.24
2138,0.22,0.08
2139,120.59,0.55
2140,75.77,1.78
2141,0.05,0.06
2142,0.15,0.07
2143,1.24,0.35
2144,0.02,0.79
2145,3.32,1.89
2146,0.84,6.63
2147,0.02,0.49
2148,0.01,0.78
2149,2.27,4.54
2150,22.62,2.88
2151,0.09,1.39
2152,0.18,0.01
2153,0.21,41.99
2154,0.56,0.04
2155,0.02,0.09
2156,0.02,36.07
2157,0.05,0.1
2158,30.42,0.55
2159,4.63,3.57
2160,2.51,2.2
2161,77.15,0.24
2162,0.12,18.11
2163,0.09,0.28
2164,7.33,1.59
2165,0.03,1.28
2166,5.13,0.11
2167,0.87,3.06
2168,1.26,58.46
2169,199.25,18.59
2170,0.33,0.33
2171,1.58,3.53
2172,0.04,0.39
2173,0.84,28.52
2174,0.86,13.81
2175,7.05,0.03
2176,2.17,0.01
2177,6.76,2.34
2178,0.22,0.36
2179,1.6,0.6
2180,0.02,0.78
2181,10.26,0.79
2182,29.4,4.7
2183,1.38,169.42
2184,1.79,0.2
2185,1.03,1.91
2186,0.04,0.35
2187,2.32,0.23
2188,16.87,2.79
2189,0.16,0.02
2190,11.77,21.21
2191,2.18,1.35
2192,11.27,2.42
2193,0.75,0.26
2194,0.5,0.07
2195,0.88,12.12
2196,4.94,1.5
2197,0.89,2.87
2198,2.73,11.03
2199,0.34,1.1
2200,25.39,1.08
2201,2.35,0.84
2202,0.03,0.03
2203,1.07,4.94
2204,61.23,7.17
2205,0.23,0.26
2206,0.22,0.27
2207,0.28,0.73
2208,7.03,1.1
2209,0.07,0.02
2210,1.25,0.63
2211,1.54,2.01
2212,1.87,0.41
2213,0.39,0.05
2214,1.66,0.45
2215,4.66,1.31
2216,0.75,0.06
2217,0.24,0.0
2218,1.07,2.79
2219,1.76,0.77
2220,0.07,0.94
2221,1.63,0.53
2222,0.51,1.31
2223,0.04,0.56
2224,2.57,214.7
2225,0.29,1.22
2226,1.93,3.36
2227,1.09,0.3
2228,4.27,0.17
2229,1.67,0.07
2230,0.1,5.5
2231,1.8,0.77
2232,6.7,0.06
2233,0.15,1.51
2234,1.33,2.44
2235,1.27,0.55
2236,1.0,37.07
2237,0.77,5.21
2238,0.12,2.5
2239,0.25,0.02
2240,2.2,1.67
2241,1.47,1.3
2242,0.27,0.21
2243,1.45,0.19
2244,2.48,0.74
2245,0.16,25.94
2246,1.01,2.64
2247,5.37,0.04
2248,0.22,0.15
2249,8.01,4.51
2250,0.03,0.27
2251,2.14,5.42
2252,0.28,2.69
2253,33.32,0.11
2254,4.64,0.02
2255,4.7,1.83
2256,3.8,0.09
2257,2.24,0.76
2258,0.62,17.73
2259,0.03,0.91
2260,0.34,0.05
2261,9.7,6.96
2262,2.88,0.06
2263,0.89,2.79
2264,2.85,2.01
2265,1.55,0.72
2266,0.08,0.04
2267,0.38,1.14
2268,15.83,1.03
2269,0.14,0.52
2270,19.52,222.18
2271,0.65,0.6
2272,5.76,0.18
2273,34.58,0.46
2274,17.87,0.29
2275,1.1,0.28
2276,9.62,0.31
2277,1.04,0.08
2278,10.25,0.12
2279,1.38,4.02
2280,0.9,3.51
2281,183.11,6.29
2282,0.18,2.99
2283,1.15,1.04
2284,3.78,1.1
2285,0.72,0.52
2286,0.85,0.01
2287,1.46,0.47
2288,0.05,0.15
2289,0.14,4.5
2290,0.85,3.29
2291,1.12,0.36
2292,0.05,2.17
2293,33.17,1.15
2294,0.02,20.75
2295,0.5,0.05
2296,3.5,0.07
2297,1.08,0.2
2298,0.27,2.41
2299,8.15,8.27
2300,0.18,0.15
2301,17.04,0.12
2302,0.25,1.05
2303,1.18,1.08
2304,2.51,0.35
2305,0.23,1.48
2306,0.32,0.29
2307,0.47,0.17
2308,1.08,13.6
2309,0.45,0.35
2310,1.55,2.66
2311,4.05,1.74
2312,0.05,0.1
2313,0.02,2.44
2314,23.18,2.54
2315,0.99,1.8
2316,0.37,0.23
2317,20.39,19.21
2318,1.81,1.43
2319,0.77,25.75
2320,2.07,0.34
2321,21.13,0.03
2322,1.2,0.45
2323,0.24,7.8
2324,0.29,1.94
2325,2.81,12.71
2326,0.03,4.38
2327,13.13,0.24
2328,0.04,5.36
2329,1.71,0.53
2330,7.54,1.54
2331,6.4,43.93
2332,0.5,7.79
2333,0.23,4.19
2334,0.6,0.1
2335,8.73,0.92
2336,0.17,0.34
2337,15.59,0.01
2338,0.14,11.02
2339,0.32,0.13
2340,0.71,185.33
2341,0.21,0.01
2342,1.99,2.36
2343,0.21,0.58
2344,49.27,0.77
2345,6.46,2.66
2346,0.25,0.36
2347,2.77,2.28
2348,0.54,0.64
2349,1.62,0.8
2350,7.99,2.97
2351,2.47,24.03
2352,0.34,27.89
2353,0.27,0.31
2354,3.25,1.63
2355,2.83,4.16
2356,3.29,3.31
2357,53.78,2.79
2358,0.24,0.12
2359,1.86,0.51
2360,0.99,0.41
2361,0.07,1.34
2362,3.27,2.97
2363,0.21,0.08
2364,0.02,13.19
2365,12.43,2.04
2366,0.63,0.11
2367,0.31,0.17
2368,0.31,0.29
2369,1.91,5.37
2370,4.14,0.32
2371,3.95,0.29
2372,0.95,0.54
2373,0.41,0.48
2374,3.83,5.02
2375,3.24,2.06
2376,0.41,0.24
2377,0.75,1.61
2378,1.07,0.0
2379,5.92,0.64
2380,51.61,0.46
2381,3.99,0.03
2382,1.66,0.02
2383,1.04,1.78
2384,0.14,0.28
2385,1.73,2.92
2386,0.09,1.11
2387,2.33,3.93
2388,0.05,1.57
2389,0.45,0.13
2390,0.13,0.41
2391,7.11,474.7
2392,0.04,0.18
2393,0.32,3.16
2394,4.5,0.34
2395,0.03,3.53
2396,3.37,1.54
2397,14.17,0.44
2398,0.27,20.3
2399,1.15,1.1
2400,0.09,0.01
2401,0.54,7.22
2402,0.06,2.45
2403,3.06,9.89
2404,2.7,0.22
2405,8.23,0.15
2406,3.06,0.02
2407,5.38,9.19
2408,0.39,18.54
2409,34.81,2.35
2410,0.08,86.16
2411,2.59,0.92
2412,0.32,0.74
2413,0.37,0.2
2414,1.18,53.82
2415,0.03,4.5
2416,0.39,0.3
2417,0.08,5.35
2418,2.27,0.04
2419,0.35,5.17
2420,2.47,0.07
2421,3.3,1.66
2422,9.14,1.29
2423,2.02,0.02
2424,0.05,0.21
2425,0.6,2.59
2426,11.0,0.01
2427,0.35,0.28
2428,24.89,2.51
2429,85.36,50.88
2430,1.74,1.51
2431,0.56,4.69
2432,127.82,151.58
2433,0.6,2.54
2434,41.9,0.84
2435,1.53,0.38
2436,0.72,0.68
2437,223.52,1.73
2438,6.53,8.95
2439,1.31,2.2
2440,0.27,2.26
2441,22.26,0.15
2442,0.68,1.22
2443,0.56,3.73
2444,1.48,0.47
2445,28.54,0.6
2446,4.02,1.58
2447,47.82,0.07
2448,1.47,0.74
2449,16.96,22.13
2450,0.65,0.61
2451,0.84,0.34
2452,29.82,0.46
2453,28.36,2.52
2454,0.29,4.72
2455,6.0,11.08
2456,9.03,0.92
2457,0.04,9.35
2458,1.1,0.24
2459,0.76,7.32
2460,2.62,11.77
2461,0.18,0.39
2462,0.02,5.64
2463,0.63,13.11
2464,0.03,4.9
2465,0.04,2.55
2466,2.31,5.02
2467,20.05,0.17
2468,0.9,1.16
2469,8.83,0.17
2470,1.99,0.82
2471,0.68,0.37
2472,2.7,5.42
2473,0.52,14.3
2474,2.59,19.44
2475,23.73,4.87
2476,7.06,1.66
2477,3.41,19.02
2478,0.24,1.1
2479,8.64,0.53
2480,0.07,0.66
2481,3.79,0.77
2482,14.01,1.02
2483,0.01,119.84
2484,4.06,1.06
2485,4.14,0.11
2486,5.53,15.69
2487,0.2,1.27
2488,65.18,0.13
2489,16.69,0.43
2490,19.96,3.36
2491,1.03,0.75
2492,1.99,0.05
2493,0.34,0.78
2494,0.05,1.49
2495,0.16,0.2
2496,39.41,18.77
2497,4.87,1.64
2498,0.56,2.25
2499,0.05,48.19
2500,2.87,1.87
2501,47.58,4.45
2502,0.5,0.75
2503,3.34,0.59
2504,2.56,7.85
2505,160.82,0.99
2506,0.83,0.11
2507,2.74,1.7
2508,0.65,0.04
2509,1.54,0.43
2510,4.26,1.32
2511,40.0,0.18
2512,2.32,0.05
2513,12.48,1.16
2514,0.13,0.03
2515,4.19,0.27
2516,25.08,1.17
2517,0.0,0.41
2518,0.03,3.99
2519,1.45,1.96
2520,0.25,13.46
2521,25.64,0.35
2522,1.35,0.59
2523,21.81,18.75
2524,29.68,4.18
2525,15.47,0.07
2526,13.09,0.43
2527,26.07,0.28
2528,0.01,2.57
2529,5.21,0.45
2530,0.08,0.33
2531,4.74,2.95
2532,0.03,6.42
2533,0.98,0.03
2534,30.67,0.83
2535,19.72,21.45
2536,0.19,1.73
2537,0.84,0.34
2538,0.65,6.42
2539,0.02,0.09
2540,18.35,0.68
2541,0.09,4.56
2542,0.01,128.15
2543,0.39,39.41
2544,0.21,69.9
2545,0.3,0.2
2546,0.75,0.07
2547,0.04,4.64
2548,0.72,0.07
2549,1.16,0.21
2550,17.79,1.25
2551,2.59,1.23
2552,0.2,9.82
2553,3.77,0.02
2554,4.37,0.41
2555,0.94,14.66
2556,0.0,0.16
2557,0.25,3.66
2558,0.02,0.13
2559,3.54,7.73
2560,0.02,4.24
2561,0.27,8.21
2562,1.17,0.72
2563,0.33,2.05
2564,1.2,0.08
2565,2.43,0.57
2566,48.97,25.08
2567,0.52,14.77
2568,0.03,44.31
2569,27.53,107.65
2570,0.16,0.92
2571,0.09,1.01
2572,2.8,0.06
2573,0.8,0.25
2574,1.03,6.23
2575,0.03,0.08
2576,0.38,1.92
2577,5.2,0.05
2578,2.92,9.59
2579,0.17,0.23
2580,0.09,0.16
2581,0.46,2.97
2582,5.73,3.17
2583,2.2,1.4
2584,8.96,10.06
2585,3.58,0.79
2586,6.59,12.21
2587,0.76,14.81
2588,2.38,0.11
2589,69.01,6.53
2590,0.07,3.32
2591,0.51,5.24
2592,0.61,1.85
2593,0.19,0.8
2594,0.24,0.07
2595,0.09,1.38
2596,2.64,0.2
2597,5.07,0.11
2598,0.28,3.23
2599,0.02,0.57
2600,1.62,1.76
2601,0.31,0.94
2602,0.84,3.07
2603,0.09,2.08
2604,3.69,0.54
2605,0.81,0.14
2606,0.49,20.36
2607,7.07,0.03
2608,0.84,0.26
2609,0.13,34.68
2610,0.04,1.31
2611,0.37,0.02
2612,1.6,0.06
2613,0.31,29.42
2614,0.28,6.07
2615,0.1,0.18
2616,1.68,0.75
2617,13.53,1.89
2618,0.41,0.24
2619,11.78,1.8
2620,1.34,3.89
2621,0.95,0.33
2622,9.0,0.35
2623,1.2,0.31
2624,0.02,1.67
2625,207.1,0.06
2626,0.22,6.29
2627,2.56,3.51
2628,1.32,4.48
2629,10.82,0.71
2630,2.21,0.1
2631,0.33,13.29
2632,0.52,0.07
2633,0.53,1.05
